tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
1611428048,1611428808,0,2.9,Midtown Center,SoHo,Credit Card,11.5,0.0,14.8
1610814276,1610815010,2,2.82,Upper East Side South,Long Island City/Hunters Point,Credit Card,11.5,2.96,17.76
1610127142,1610130101,1,20.29,JFK Airport,Dyker Heights,Cash,56.5,0.0,58.3
1611649887,1611650845,2,4.4,Upper East Side South,Hudson Sq,Credit Card,15.0,3.65,21.95
1610906055,1610907763,1,18.22,JFK Airport,Two Bridges/Seward Park,Credit Card,52.0,11.06,66.36
1610472955,1610474252,1,3.59,Midtown East,TriBeCa/Civic Center,Credit Card,15.5,2.0,21.8
1609778757,1609780374,1,5.27,LaGuardia Airport,Sunnyside,Credit Card,21.5,4.66,27.96
1610645159,1610645491,1,1.1,Garment District,Midtown North,Credit Card,6.0,1.7,12.0
1610905811,1610906220,1,1.4,Penn Station/Madison Sq West,Clinton East,Credit Card,7.0,1.03,11.33
1609841941,1609842232,1,1.07,Clinton West,Clinton East,Credit Card,6.0,1.86,11.16
1610489848,1610491819,1,22.27,JFK Airport,Carroll Gardens,Cash,59.0,0.0,60.3
1610640713,1610640969,1,1.06,Murray Hill,Sutton Place/Turtle Bay North,Credit Card,5.5,1.96,11.76
1610748102,1610748875,1,1.9,West Chelsea/Hudson Yards,Midtown South,Credit Card,10.0,2.85,17.15
1611755444,1611756015,1,2.84,TriBeCa/Civic Center,Two Bridges/Seward Park,Credit Card,11.0,1.7,16.0
1611352565,1611353387,1,3.8,East Chelsea,Lenox Hill West,Cash,13.5,0.0,17.3
1609848484,1609849072,5,1.22,Upper East Side North,Yorkville East,Cash,8.0,0.0,11.3
1611667712,1611668195,5,1.12,Midtown Center,Penn Station/Madison Sq West,Credit Card,6.5,1.96,11.76
1610242423,1610244027,1,11.64,JFK Airport,Crown Heights North,Credit Card,34.0,10.59,45.89
1609504534,1609505274,1,2.85,Midtown Center,Upper East Side North,Credit Card,12.0,2.0,17.3
1611774977,1611775412,1,1.7,Sutton Place/Turtle Bay North,Stuy Town/Peter Cooper Village,Credit Card,7.5,2.2,14.0
1611158905,1611159659,1,2.5,Midtown South,Upper East Side North,Cash,11.0,0.0,15.3
1611821668,1611822215,1,1.2,Manhattan Valley,Upper East Side North,Credit Card,7.5,2.05,10.35
1610129931,1610132781,1,15.5,Financial District North,Marble Hill,Credit Card,47.5,10.35,62.15
1609869460,1609869728,1,1.28,Upper West Side South,Bloomingdale,Credit Card,5.5,2.0,11.8
1611499988,1611500469,1,1.09,Gramercy,Little Italy/NoLiTa,Credit Card,7.0,2.58,12.88
1609522479,1609523032,1,3.06,Kips Bay,Upper East Side North,Credit Card,10.5,2.76,16.56
1611316290,1611316615,1,0.88,Yorkville West,Lenox Hill West,Credit Card,5.5,1.32,10.12
1610898862,1610899505,1,2.1,Central Harlem,Upper East Side North,Cash,10.0,0.0,13.3
1609807358,1609808030,2,3.96,Lenox Hill East,Old Astoria,Credit Card,13.5,3.46,20.76
1611248356,1611248627,1,0.95,Upper East Side North,Yorkville West,Credit Card,5.0,1.4,10.7
1611993218,1611993977,1,7.7,Lenox Hill East,Inwood,Cash,22.0,0.0,25.3
1611972924,1611973023,1,0.32,Upper West Side South,Upper West Side South,Credit Card,3.5,0.11,7.41
1609841104,1609841965,6,1.26,Upper East Side North,Lincoln Square East,Cash,11.0,0.0,14.3
1611598080,1611598566,1,1.7,Greenwich Village South,Murray Hill,Credit Card,8.0,3.0,15.3
1611076491,1611076632,1,0.3,Union Sq,Gramercy,Cash,3.5,0.0,7.8
1610619013,1610619960,1,1.88,Upper West Side South,Lenox Hill East,Credit Card,12.0,3.06,18.36
1609951189,1609952207,1,4.4,East Chelsea,Central Harlem,Credit Card,15.5,3.95,23.75
1609841144,1609841807,1,2.08,Lincoln Square East,Sutton Place/Turtle Bay North,Cash,9.5,0.0,12.8
1610565911,1610566781,1,3.89,Midtown East,TriBeCa/Civic Center,Credit Card,14.0,1.0,19.3
1611410887,1611411048,1,1.0,West Chelsea/Hudson Yards,Clinton East,Cash,5.0,0.0,8.3
1611940513,1611941864,1,0.0,Garment District,Upper East Side North,Credit Card,15.2,0.0,16.0
1610023310,1610024270,1,2.79,Midtown North,Morningside Heights,Credit Card,12.5,4.74,20.54
1609940091,1609940581,2,1.29,Midtown South,Midtown North,Credit Card,7.0,2.06,12.36
1611913808,1611914181,1,1.28,West Chelsea/Hudson Yards,Flatiron,Cash,-6.5,0.0,-9.8
1609866459,1609866690,1,1.11,West Chelsea/Hudson Yards,Lincoln Square East,Credit Card,5.5,1.96,11.76
1609962873,1609963647,4,2.49,Yorkville West,Central Park,Credit Card,11.5,3.16,18.96
1610004406,1610008622,1,10.93,Murray Hill-Queens,Co-Op City,Credit Card,55.5,2.75,71.29
1611324034,1611326029,3,6.36,Carroll Gardens,Midwood,Cash,27.0,0.0,27.8
1610615847,1610616246,1,1.18,Union Sq,Flatiron,Credit Card,6.5,1.96,11.76
1609929775,1609930467,1,2.12,Long Island City/Queens Plaza,Steinway,Credit Card,10.5,1.5,12.8
1609956944,1609957270,1,1.6,Upper West Side South,Clinton East,Credit Card,7.0,1.7,13.0
1610107599,1610107954,3,0.74,Yorkville West,Upper East Side North,Credit Card,5.5,1.32,10.12
1611840670,1611841153,5,0.79,Midtown Center,Midtown East,Cash,6.5,0.0,9.8
1610208513,1610209669,1,4.41,Lincoln Square West,East Harlem North,Cash,17.0,0.0,20.3
1612015783,1612016111,1,0.95,Clinton East,Lincoln Square West,Credit Card,5.5,0.0,8.8
1611565468,1611566995,1,7.51,Upper East Side North,TriBeCa/Civic Center,Credit Card,26.0,5.5,34.8
1610209931,1610210492,1,1.39,West Village,TriBeCa/Civic Center,Credit Card,8.0,1.0,12.3
1612029845,1612030300,1,1.0,Midtown North,Lenox Hill West,Credit Card,7.0,1.5,11.8
1611684370,1611685209,2,2.59,Midtown Center,Yorkville East,Credit Card,11.0,3.06,18.36
1611348530,1611348637,4,0.42,Lenox Hill East,Yorkville East,Credit Card,3.5,1.46,8.76
1610547765,1610547997,1,0.43,Upper East Side North,Upper East Side South,Cash,4.5,0.0,7.8
1611592779,1611592967,1,0.66,Flatiron,Gramercy,Credit Card,4.5,1.76,10.56
1611761030,1611761630,1,1.18,Lincoln Square West,Central Park,Credit Card,8.0,2.83,14.13
1610900593,1610902168,2,4.89,Union Sq,Brooklyn Heights,Credit Card,19.0,4.46,26.76
1610890732,1610891481,1,3.1,Hamilton Heights,Upper West Side North,Cash,12.0,0.0,15.3
1611671171,1611671749,1,1.54,Murray Hill,Clinton East,Credit Card,8.5,1.0,12.8
1611132289,1611133101,2,1.8,UN/Turtle Bay South,Upper East Side South,Credit Card,10.0,2.66,15.96
1610439991,1610440386,3,1.23,East Village,West Village,Credit Card,6.5,1.96,11.76
1610746722,1610747240,1,1.76,Upper East Side South,Times Sq/Theatre District,Cash,8.0,0.0,11.8
1610900071,1610900400,1,0.86,East Village,Lower East Side,Credit Card,6.0,2.79,12.09
1611818279,1611819118,1,3.0,Yorkville East,Garment District,Credit Card,12.5,5.0,20.8
1611316065,1611316776,2,1.89,Midtown South,Meatpacking/West Village West,Credit Card,9.5,1.28,14.08
1611053800,1611054880,6,2.84,Midtown East,West Chelsea/Hudson Yards,Credit Card,13.5,2.0,18.8
1611848564,1611849350,3,1.39,Midtown Center,Clinton West,Credit Card,10.0,1.0,14.3
1610515796,1610516119,3,0.9,Garment District,Midtown Center,Credit Card,6.0,1.0,10.8
1609911713,1609912321,1,1.97,Garment District,Kips Bay,Credit Card,9.0,2.56,15.36
1610105112,1610105499,1,1.06,Upper East Side North,Central Park,Credit Card,6.5,2.94,12.74
1610463423,1610464004,1,1.72,East Village,Financial District North,Credit Card,9.0,1.0,13.3
1610641955,1610642611,2,2.46,Clinton East,Manhattan Valley,Credit Card,10.0,2.86,17.16
1611071211,1611071838,1,1.45,Yorkville East,Upper West Side South,Credit Card,8.5,1.77,13.57
1611907209,1611908097,1,3.2,Penn Station/Madison Sq West,Upper East Side South,Cash,12.5,0.0,15.8
1610881145,1610881852,1,3.2,TriBeCa/Civic Center,Midtown Center,Credit Card,12.0,1.7,17.0
1611168274,1611169271,1,4.34,Penn Station/Madison Sq West,East Harlem South,Credit Card,15.0,2.0,21.3
1610994112,1610994695,1,2.1,Times Sq/Theatre District,Upper West Side South,Credit Card,9.0,2.65,15.95
1611685374,1611686055,1,2.2,Midtown East,Greenwich Village North,Cash,10.0,0.0,14.3
1611186038,1611186465,1,1.6,Penn Station/Madison Sq West,Midtown North,Cash,8.0,0.0,11.8
1611900719,1611900834,1,0.52,Brooklyn Heights,Brooklyn Heights,Credit Card,3.5,20.0,24.3
1610450191,1610450531,1,1.18,SoHo,Union Sq,Credit Card,6.0,1.86,11.16
1609466797,1609467137,1,1.71,East Village,Kips Bay,Credit Card,7.0,2.16,12.96
1612091546,1612091924,1,1.2,East Village,West Village,Cash,6.0,0.0,9.3
1611916329,1611916405,1,0.5,Bloomingdale,Manhattan Valley,Credit Card,3.5,1.29,5.59
1611598175,1611598768,1,2.81,Lincoln Square West,Upper East Side North,Credit Card,10.5,1.48,16.28
1611657271,1611657442,6,0.64,Times Sq/Theatre District,Garment District,Credit Card,4.5,1.56,9.36
1610558775,1610559067,1,0.8,NV,NV,Credit Card,5.5,0.98,10.78
1611223084,1611224483,1,7.0,Lenox Hill East,Washington Heights South,Credit Card,24.5,2.0,29.8
1611946349,1611946836,1,1.16,Gramercy,Murray Hill,Credit Card,7.5,1.77,13.57
1609755656,1609755924,2,0.55,Gramercy,Greenwich Village North,Cash,4.5,0.0,7.8
1611254357,1611254983,1,2.76,Greenwich Village South,Garment District,Credit Card,10.5,1.0,15.8
1612115244,1612116706,3,10.48,NV,Lincoln Square East,Credit Card,31.0,6.06,46.48
1610990057,1610990877,1,4.49,LaGuardia Airport,Queensbridge/Ravenswood,Credit Card,15.0,0.0,15.8
1610804953,1610806263,1,6.93,Upper East Side South,Washington Heights South,Credit Card,23.0,13.0,39.3
1611941285,1611941673,2,0.95,Times Sq/Theatre District,Garment District,Credit Card,6.0,2.06,12.36
1611145742,1611145944,1,0.95,Sutton Place/Turtle Bay North,Upper East Side North,Credit Card,5.0,1.66,9.96
1610720439,1610721522,1,2.94,Upper West Side North,West Chelsea/Hudson Yards,Credit Card,14.0,5.19,22.49
1610651585,1610652865,1,5.2,Lincoln Square East,Steinway,Credit Card,19.5,3.0,26.8
1610386594,1610387414,1,3.45,TriBeCa/Civic Center,East Village,Credit Card,13.5,3.56,21.36
1611222018,1611222845,1,1.78,Lenox Hill West,Midtown Center,Cash,10.0,0.0,13.3
1611781850,1611782076,1,1.04,Yorkville West,East Harlem South,Cash,5.5,0.0,9.3
1611583727,1611584201,4,0.81,Yorkville East,Upper East Side North,Credit Card,7.0,3.09,13.39
1611562158,1611562454,1,1.09,East Harlem South,Upper West Side North,Credit Card,6.0,1.36,8.16
1611215521,1611216168,0,0.8,Gramercy,Gramercy,Credit Card,8.0,2.0,13.3
1611237588,1611237955,1,1.06,Midtown East,Murray Hill,Credit Card,6.0,2.79,12.09
1610899429,1610899614,1,0.6,UN/Turtle Bay South,Sutton Place/Turtle Bay North,Cash,4.5,0.0,7.8
1610180718,1610181076,1,0.96,Midtown Center,Clinton West,Credit Card,6.0,1.86,11.16
1610041470,1610042783,1,0.0,East Harlem North,Two Bridges/Seward Park,Credit Card,22.2,0.0,23.0
1611695096,1611695424,1,1.06,Penn Station/Madison Sq West,Clinton East,Credit Card,6.0,1.96,11.76
1609872904,1609873503,1,2.03,Midtown Center,East Chelsea,Credit Card,9.5,1.5,15.3
1610743011,1610744311,2,5.5,Lincoln Square West,Battery Park City,Credit Card,20.0,2.5,26.3
1610273764,1610274059,1,0.5,Bloomingdale,Bloomingdale,Cash,5.5,0.0,6.3
1609920112,1609920566,1,1.14,Upper West Side South,Upper West Side North,Cash,7.0,0.0,10.3
1610912655,1610913359,1,2.1,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,Credit Card,10.0,2.66,15.96
1610805601,1610806194,5,2.19,Sutton Place/Turtle Bay North,Union Sq,Credit Card,9.5,1.2,14.0
1610124887,1610125008,1,0.5,Lenox Hill East,Yorkville East,Credit Card,3.5,0.0,7.8
1610456592,1610457478,1,2.75,NV,NV,Credit Card,12.5,2.0,17.8
1610458408,1610458614,1,0.6,Lenox Hill West,Lenox Hill West,Cash,4.5,0.0,7.8
1610830124,1610831186,4,3.96,Manhattan Valley,Penn Station/Madison Sq West,Cash,15.0,0.0,18.8
1610895346,1610896115,1,2.55,Central Park,Lincoln Square East,Credit Card,11.5,2.96,17.76
1610693474,1610694096,6,1.97,Sunnyside,Old Astoria,Credit Card,9.5,2.0,12.3
1611052368,1611053929,1,4.88,Upper West Side South,UN/Turtle Bay South,Cash,20.0,0.0,23.3
1609767321,1609767870,6,1.77,Upper East Side South,Midtown South,Credit Card,8.5,2.95,14.75
1611478471,1611479343,1,4.38,Clinton East,Alphabet City,Cash,15.5,0.0,18.8
1610136424,1610137513,1,8.1,Garment District,Washington Heights South,Credit Card,24.5,5.66,33.96
1610825087,1610825346,1,1.24,East Harlem South,East Harlem North,Cash,5.5,0.0,6.3
1611064978,1611065840,1,1.9,Lincoln Square East,Lenox Hill East,Credit Card,11.0,2.0,16.3
1610277119,1610277341,1,0.6,Upper East Side North,Yorkville West,Credit Card,4.5,2.0,9.8
1611598743,1611599542,1,2.8,East Harlem North,Lenox Hill West,Credit Card,11.5,1.0,16.8
1611498205,1611498346,1,0.67,West Village,West Village,Cash,4.0,0.0,7.3
1611224702,1611225016,1,0.9,Upper East Side North,East Harlem South,Credit Card,5.5,1.76,10.56
1610652424,1610652817,0,1.2,Lenox Hill East,Yorkville West,Credit Card,6.5,2.7,13.5
1609968162,1609968415,1,1.21,Hudson Sq,Union Sq,Credit Card,5.5,1.0,10.3
1610373874,1610374305,1,1.66,Upper East Side North,Lincoln Square East,Credit Card,7.5,2.7,13.5
1610482706,1610483722,2,4.58,TriBeCa/Civic Center,Lincoln Square East,Credit Card,16.5,4.06,24.36
1609775245,1609776241,2,3.34,Murray Hill,Two Bridges/Seward Park,Cash,15.0,0.0,18.3
1610122736,1610123248,2,1.9,Upper East Side South,Upper West Side North,Credit Card,8.5,1.5,14.3
1611211167,1611211772,2,2.97,West Village,Midtown East,Credit Card,11.0,4.29,18.59
1611663158,1611664288,1,3.68,Clinton East,Upper East Side North,Credit Card,15.0,4.58,22.88
1609866174,1609866561,6,1.71,West Village,Murray Hill,Credit Card,7.5,2.36,14.16
1610706173,1610706452,1,1.31,Union Sq,Midtown Center,Credit Card,6.0,1.5,10.8
1610527288,1610527936,1,1.92,Yorkville East,Upper West Side South,Credit Card,9.0,2.0,14.3
1609570472,1609570714,1,0.48,Clinton East,Times Sq/Theatre District,Credit Card,4.5,5.0,12.8
1610540257,1610540543,1,0.79,Garment District,Midtown Center,Credit Card,5.5,2.2,11.0
1609779666,1609780072,2,1.43,Midtown North,Midtown South,Credit Card,7.0,2.26,13.56
1609786764,1609787536,1,2.65,East Chelsea,East Village,Credit Card,11.0,3.06,18.36
1611337979,1611338220,1,0.55,Midtown Center,Sutton Place/Turtle Bay North,Credit Card,4.5,1.76,10.56
1611062353,1611062785,1,1.0,East Harlem North,East Harlem South,Credit Card,6.5,1.45,8.75
1610969180,1610969957,2,2.8,Sutton Place/Turtle Bay North,West Chelsea/Hudson Yards,Credit Card,11.5,2.95,17.75
1611216731,1611218403,1,4.92,Greenwich Village South,Lenox Hill West,Credit Card,21.5,1.0,25.8
1610551237,1610551682,1,1.05,Yorkville West,Upper East Side North,Credit Card,6.5,1.96,11.76
1611752549,1611752947,1,1.01,Midtown East,Upper East Side South,Credit Card,6.0,0.5,9.8
1609467047,1609467427,1,1.23,Clinton East,UN/Turtle Bay South,Credit Card,6.5,2.06,12.36
1611569175,1611569620,3,2.37,Yorkville East,UN/Turtle Bay South,Cash,9.0,0.0,12.3
1609484660,1609485570,6,4.6,East Village,Lincoln Square West,Credit Card,15.5,3.76,22.56
1611839453,1611840621,1,6.89,Kips Bay,Central Harlem North,Credit Card,21.5,2.0,26.8
1609867013,1609867326,1,1.19,Lenox Hill East,Yorkville East,Credit Card,6.0,1.03,11.33
1611573276,1611574161,1,2.4,Greenwich Village North,West Chelsea/Hudson Yards,Credit Card,11.5,4.4,19.2
1611829368,1611829687,1,0.94,Clinton West,East Chelsea,Credit Card,6.0,1.86,11.16
1611139197,1611139210,4,0.0,Soundview/Castle Hill,Soundview/Castle Hill,Credit Card,2.75,0.0,3.05
1611057630,1611057776,1,0.65,Yorkville West,Yorkville West,Credit Card,4.0,1.46,8.76
1611576149,1611577746,2,6.5,UN/Turtle Bay South,Steinway,Credit Card,23.5,2.0,28.8
1610666983,1610667956,1,4.68,Union Sq,Long Island City/Hunters Point,Credit Card,16.0,3.96,23.76
1610377498,1610377884,1,0.3,Yorkville East,Upper East Side North,Cash,4.0,0.0,7.3
1610729792,1610730281,1,2.99,JFK Airport,JFK Airport,Credit Card,11.0,2.56,15.36
1611163388,1611163986,1,2.1,Upper East Side North,Lincoln Square East,Cash,9.5,0.0,13.8
1611924463,1611924891,1,1.15,Alphabet City,East Village,Cash,6.5,0.0,9.8
1611147897,1611148165,1,0.55,Midtown East,Midtown Center,Cash,5.0,0.0,8.3
1611002535,1611003565,1,9.1,Upper East Side North,Spuyten Duyvil/Kingsbridge,Dispute,26.5,0.0,33.1
1611775428,1611775616,1,0.7,Clinton East,Clinton East,Cash,4.5,0.0,8.8
1609603622,1609604848,1,2.65,East Village,Midtown North,Credit Card,14.5,3.56,21.36
1611247388,1611248299,1,4.09,TriBeCa/Civic Center,Gramercy,Cash,15.5,0.0,19.8
1610982173,1610982821,1,2.1,Lincoln Square East,Lenox Hill West,Cash,9.5,0.0,12.8
1609786050,1609787073,1,6.1,Yorkville East,SoHo,Credit Card,20.5,3.7,28.5
1610022323,1610023149,1,2.5,Union Sq,World Trade Center,No charge,11.0,0.0,14.3
1611324642,1611325443,1,2.3,Central Park,Clinton East,Credit Card,11.0,0.0,14.3
1610134106,1610134804,1,2.0,Upper East Side South,Upper West Side North,Credit Card,10.0,2.85,17.15
1609459510,1609460222,1,3.06,Midtown North,Upper East Side North,Credit Card,11.5,1.0,16.3
1610547844,1610548672,1,2.61,Upper West Side South,Penn Station/Madison Sq West,Credit Card,11.5,2.96,17.76
1611332133,1611332280,1,0.8,Central Park,Upper West Side South,Credit Card,4.5,1.75,10.55
1611165811,1611249097,1,1.99,Midtown Center,Greenwich Village North,Cash,8.0,0.0,11.8
1612028539,1612029021,1,1.77,Times Sq/Theatre District,Union Sq,Cash,8.0,0.0,11.3
1611567635,1611568391,1,2.13,Union Sq,Alphabet City,Cash,10.0,0.0,13.3
1611091043,1611092545,2,7.34,Upper West Side South,Two Bridges/Seward Park,Credit Card,24.5,4.24,32.54
1611322888,1611323146,1,1.45,UN/Turtle Bay South,Lenox Hill West,Credit Card,6.0,1.86,11.16
1610552526,1610553162,1,1.86,Lincoln Square East,Upper West Side North,Credit Card,8.5,2.95,14.75
1610978384,1610978798,1,1.5,Gramercy,Alphabet City,Cash,7.0,0.0,10.3
1610988438,1610988983,1,3.33,Gramercy,Yorkville West,Credit Card,11.5,2.96,17.76
1611728287,1611729290,1,2.87,Clinton East,Lenox Hill East,Cash,13.5,0.0,16.8
1610735186,1610735944,1,4.72,Washington Heights South,Hamilton Heights,Cash,16.0,0.0,17.8
1609840725,1609841050,6,0.62,UN/Turtle Bay South,Sutton Place/Turtle Bay North,Credit Card,5.5,2.64,11.44
1611654346,1611654796,1,1.44,Upper West Side South,Clinton East,Credit Card,7.5,2.16,12.96
1609924808,1609925348,1,1.81,East Village,Midtown South,Cash,8.5,0.0,11.8
1609856830,1609857230,1,1.1,Lincoln Square East,Upper West Side South,Credit Card,6.5,1.96,11.76
1609725214,1609726155,1,4.6,Flatiron,Cobble Hill,Credit Card,15.5,4.8,24.1
1610022623,1610023757,1,3.3,Upper West Side North,Lenox Hill East,Credit Card,14.5,2.0,19.8
1610352415,1610353256,1,2.22,Midtown East,Upper East Side North,Credit Card,12.0,3.06,18.36
1610729560,1610732318,1,0.0,Central Harlem North,Eastchester,Credit Card,28.2,0.0,29.0
1610360623,1610361321,1,2.58,Central Park,Penn Station/Madison Sq West,Credit Card,10.5,2.76,16.56
1611324078,1611324267,2,0.36,Upper West Side North,Upper West Side North,Cash,4.0,0.0,7.3
1611147738,1611148931,1,6.62,Upper East Side South,Washington Heights South,Credit Card,22.0,0.5,25.8
1611475048,1611475364,1,2.25,Lenox Hill West,Gramercy,Credit Card,8.0,1.7,13.0
1610717926,1610718441,1,1.1,Lenox Hill West,Sutton Place/Turtle Bay North,Credit Card,7.0,2.05,12.35
1610125185,1610125911,1,2.6,Lincoln Square East,Yorkville West,Credit Card,11.0,3.05,18.35
1609956800,1609957111,1,0.7,Midtown South,Kips Bay,Credit Card,5.5,2.2,11.0
1610535457,1610536567,5,7.3,Kips Bay,North Corona,Cash,23.0,0.0,32.42
1609605643,1609606045,1,1.47,Upper West Side South,Lincoln Square East,Credit Card,7.0,1.54,11.84
1611503264,1611503467,1,0.76,Upper West Side South,Lincoln Square West,Cash,4.5,0.0,7.8
1609948091,1609948804,5,1.65,Lincoln Square East,Lenox Hill West,Cash,9.5,0.0,12.8
1609689042,1609689930,1,4.3,Battery Park City,Clinton East,Credit Card,15.0,4.0,22.3
1611241331,1611241857,1,0.77,Midtown East,Lenox Hill West,Credit Card,7.0,2.06,12.36
1611777373,1611778147,1,2.82,World Trade Center,East Village,Cash,12.0,0.0,16.3
1611957079,1611957495,4,2.0,Sutton Place/Turtle Bay North,Yorkville West,Cash,8.0,0.0,11.8
1611321479,1611322315,1,2.0,Lincoln Square West,Lenox Hill East,Credit Card,10.5,0.0,13.8
1610204792,1610204997,1,0.8,Midtown Center,Penn Station/Madison Sq West,Credit Card,5.0,2.0,10.3
1612034013,1612035446,1,4.33,Clinton East,Central Harlem North,Credit Card,17.5,4.16,24.96
1611438715,1611438860,2,0.53,Upper West Side South,Upper West Side North,Credit Card,4.0,1.95,9.75
1610354672,1610355169,1,1.64,Kips Bay,Midtown Center,Credit Card,8.0,2.26,13.56
1611923933,1611924354,1,1.58,Midtown East,Upper East Side North,Credit Card,7.0,2.06,12.36
1610976969,1610977313,1,1.93,Lenox Hill East,Midtown East,Cash,7.5,0.0,10.8
1610359368,1610360660,4,7.6,Times Sq/Theatre District,Brooklyn Heights,Cash,24.0,0.0,27.3
1609767024,1609767630,2,1.73,Greenwich Village North,Murray Hill,Cash,8.5,0.0,11.8
